Type,Virus Family,SHA-256,Benign Tasks,Duration,No. of Commands,Read Traffic,Write Traffic,Disk Size,Victim Data,Source,OS,Recording_Index
RW,Lorenz_edc2,edc2070fd8116f1df5c8d419189331ec606d10062818c5f3de865cd0f7d6db84,Compress_rar_using_winrar,1002,3923056,16,22,100GB,Set 1,In-house,Windows,4376
RW,ViceSociety_HelloKitty_fa72,fa722d0667418d68c4935e1461010a8f730f02fa1f595ee68bd0768fd5d1f8bb,"Compress_using_7z_sw, Disk indexing",1002,1373874,32,34,100GB,Set 2,In-house,Windows,4377
RW,Sugar_1d4f,1d4f0f02e613ccbbc47e32967371aa00f8d3dfcf388c39f0c55a911b8256f654,Compress_rar_using_winrar,1004,8920997,117,128,512GB,Set 3,In-house,Windows,4378
RW,Ransomare.Makop_a617,a617fdbff227afe8c89ba96d34724fb03c0c08857c508c8c80f3fedc916fe2b4,Do_git_repository,1003,2446127,41,51,100GB,Set 1,In-house,Windows,4379
RW,Sodinokibi_20d4,20d46f118a5e925f992932f20dd658e4d464ac8d8218f7fba683029d51761709,Cmake_from_source,1002,787107,43,44,512GB,Set 5,In-house,Windows,4380
RW,HelloXD_903c,903c04976fa6e6721c596354f383a4d4272c6730b29eee00b0ec599265963e74,Compress_rar_using_winrar,1004,2048242,16,30,512GB,Set 5,In-house,Windows,4381
RW,Lorenz_a0cc,a0ccb9019b90716c8ee1bc0829e0e04cf7166be2f25987abbc8987e65cef2e6f,"Do_git_repository, Disk indexing",1002,6395950,30,33,512GB,Set 4,In-house,Windows,4382
RW,Hive_0302,03021ad0a5c1cf7dccc75be8bd9add34bbd38db7ce4e046cdf116b0590fbd5bf,"Anaconda_package, Disk indexing",1003,1689039,50,293,512GB,Set 4,In-house,Windows,4383
RW,BlackMatter_e4fd,e4fd947a781611c85ea2e5afa51b186de7f351026c28eb067ad70028acd72cda,User_files_wipe,1003,2213867,144,247,512GB,Set 5,In-house,Windows,4384
RW,Nefilim_fb3f,fb3f622cf5557364a0a3abacc3e9acf399b3631bf3630acb8132514c486751e7,"Compress_using_7z_sw, Disk indexing",1002,937764,40,43,100GB,Set 2,In-house,Windows,4385
RW,ATOMSILO_d9f7,d9f7bb98ad01c4775ec71ec66f5546de131735e6dba8122474cc6eb62320e47b,"Do_git_repository, Disk indexing",1002,2180219,53,63,100GB,Set 2,In-house,Windows,4386
RW,ATOMSILO_d9f7,d9f7bb98ad01c4775ec71ec66f5546de131735e6dba8122474cc6eb62320e47b,"Compress_rar_using_winrar, Disk indexing",1003,1890518,61,68,100GB,Set 2,In-house,Windows,4387
RW,AvosLocker_84d9,84d94c032543e8797a514323b0b8fd8bd69b4183f17351628b13d1464093af2d,Cmake_from_source,1002,3599798,38,45,512GB,Set 3,In-house,Windows,4388
RW,BlackBasta_723d,723d1cf3d74fb3ce95a77ed9dff257a78c8af8e67a82963230dd073781074224,User_files_wipe,1003,1616402,27,51,100GB,Set 1,In-house,Windows,4389
RW,AvosLocker_fb54,fb544e1f74ce02937c3a3657be8d125d5953996115f65697b7d39e237020706f,Do_git_repository,1002,2571093,26,30,100GB,Set 1,In-house,Windows,4390
RW,Lorenz_a0cc,a0ccb9019b90716c8ee1bc0829e0e04cf7166be2f25987abbc8987e65cef2e6f,Install_package,1002,7386697,28,31,512GB,Set 5,In-house,Windows,4391
RW,Sodinokibi_9df3,9df39b3b2b0ed8ed469d028cc4269655d6b70aef8b22a308f34e1929e4b00992,Compress_using_7z_sw,1003,1188170,129,134,512GB,Set 5,In-house,Windows,4392
RW,Lorenz_edc2,edc2070fd8116f1df5c8d419189331ec606d10062818c5f3de865cd0f7d6db84,"Encrypt_using_aescrypt, Disk indexing",1003,3915302,48,53,100GB,Set 2,In-house,Windows,4393
RW,Maze_3885,3885589a3c94d0475a6d994e4644e682f4cff93f8b4d65f37508ffe706861363,"Do_git_repository, Disk indexing",1003,1061965,49,51,100GB,Set 2,In-house,Windows,4394
RW,Sodinokibi_7c8c,7c8cb66e9e5ac66415273a48528e1b2f781003f2109b5d704254b9e91d745a34,User_files_wipe,1002,1206134,6,74,100GB,Set 1,In-house,Windows,4395
RW,BlackMatter_2aad,2aad85dbd4c79bd21c6218892552d5c9fb216293a251559ba59d45d56a01437c,"Do_git_repository, Disk indexing",1002,2950708,162,173,512GB,Set 4,In-house,Windows,4396
RW,Zeppelin_824,824a76c39895bc3ad4f5dfc27fc3ac80d26514118c4669505a1f0cfdc8fdbcdc,Do_git_repository,1003,2943667,37,53,100GB,Set 1,In-house,Windows,4397
RW,LockBit_4bb1,4bb152c96ba9e25f293bbc03c607918a4452231087053a8cb1a8accb1acc92fd,Anaconda_package,1003,1218600,4,11,512GB,Set 3,In-house,Windows,4398
RW,Phobos_265d,265d1ae339e9397976d9328b2c84aca61a7cb6c0bca9f2f8dc213678e2b2ad86,"Get_and_install_apps, Disk indexing",1003,911042,5,15,100GB,Set 2,In-house,Windows,4399
RW,Maze_6a22,6a22220c0fe5f578da11ce22945b63d93172b75452996defdc2ff48756bde6af,"Anaconda_package, Disk indexing",1003,3948883,119,127,512GB,Set 4,In-house,Windows,4400
RW,LockBit_dd8f,dd8fe3966ab4d2d6215c63b3ac7abf4673d9c19f2d9f35a6bf247922c642ec2d,"Anaconda_package, Disk indexing",1002,1375718,53,55,512GB,Set 4,In-house,Windows,4401
RW,ViceSociety_HelloKitty_c249,c2498845ed4b287fd0f95528926c8ee620ef0cbb5b27865b2007d6379ffe4323,User_files_wipe,1002,2145853,43,67,100GB,Set 1,In-house,Windows,4402
RW,Lorenz_edc2,edc2070fd8116f1df5c8d419189331ec606d10062818c5f3de865cd0f7d6db84,"Install_package, Disk indexing",1002,4303418,33,37,512GB,Set 4,In-house,Windows,4403
RW,Hive_0320,03205e7bc39cc63bde2a396ecbd0a1d58ac014710121961bb910f05f400c757c,Compress_using_7z_sw,1003,1600867,51,300,512GB,Set 3,In-house,Windows,4404
RW,Sodinokibi_fd16,fd164c4c121371f94cfd3a034ad8cf8edc7c0f7141a8f4c9da1683d41b212a87,User_files_wipe,1002,1218256,6,71,100GB,Set 1,In-house,Windows,4405
RW,Hive_0302,03021ad0a5c1cf7dccc75be8bd9add34bbd38db7ce4e046cdf116b0590fbd5bf,User_files_wipe,1002,1494999,37,281,512GB,Set 5,In-house,Windows,4406
RW,RanzyLocker_0db6,0db6f0721b23aba59852382dad8042be26832c7bb182d79f4734e17da3bcd5ee,"Install_package, Disk indexing",1004,4380938,72,78,512GB,Set 4,In-house,Windows,4407
RW,Karma_84d2,84d24a16949b5a89162411ab98ab2230128d8f01a3d3695874394733ac2a1dbd,"Compress_using_7z_sw, Disk indexing",1003,3285110,59,66,512GB,Set 4,In-house,Windows,4408
RW,Maze_6a22,6a22220c0fe5f578da11ce22945b63d93172b75452996defdc2ff48756bde6af,"Get_and_install_apps, Disk indexing",1003,4129669,113,121,512GB,Set 4,In-house,Windows,4409
RW,MedusaLocker_c2a0,c2a0a317d73c96428ab088a8f0636ec4ccace7ca691c84ed66a83a70183f40dc,Do_git_repository,1003,6082295,214,22,512GB,Set 5,In-house,Windows,4410
RW,RagnarLocker_5469,5469182495d92a5718e0e1dcdf371e92b79724e427050154f318de693d341c89,Cmake_from_source,1031,4812183,135,63,512GB,Set 3,In-house,Windows,4411
RW,Maze_e8a0,e8a091a84dd2ea7ee429135ff48e9f48f7787637ccb79f6c3eb42f34588bc684,"User_files_wipe, Disk indexing",1003,5980150,62,138,512GB,Set 4,In-house,Windows,4412
RW,LockBit_0545,0545f842ca2eb77bcac0fd17d6d0a8c607d7dbc8669709f3096e5c1828e1c049,Do_git_repository,1002,1328481,6,10,512GB,Set 3,In-house,Windows,4413
RW,Maze_6a22,6a22220c0fe5f578da11ce22945b63d93172b75452996defdc2ff48756bde6af,Encrypt_using_aescrypt,1003,3233254,167,176,512GB,Set 5,In-house,Windows,4414
RW,Neshta_9317,9317dfe933c5c58703e0555320b047ca6c85b8bd2af03667cd4e42d1a0984726,Compress_rar_using_winrar,1003,2064023,31,35,100GB,Set 1,In-house,Windows,4415
RW,LockBit_786,786a4475e703e5c8d3d5cf05ca7071c579f856a1eb9afb3e4df359e7932b7170,Install_package,1003,2024247,10,21,512GB,Set 3,In-house,Windows,4416
RW,LockBit_4bb1,4bb152c96ba9e25f293bbc03c607918a4452231087053a8cb1a8accb1acc92fd,"Anaconda_package, Disk indexing",1002,1192561,2,7,100GB,Set 2,In-house,Windows,4417
RW,Hive_0302,03021ad0a5c1cf7dccc75be8bd9add34bbd38db7ce4e046cdf116b0590fbd5bf,"Get_and_install_apps, Disk indexing",1004,1830650,49,296,512GB,Set 4,In-house,Windows,4418
RW,BlackMatter_22d7,22d7d67c3af10b1a37f277ebabe2d1eb4fd25afbd6437d4377400e148bcc08d6,Do_git_repository,1003,2032787,105,113,512GB,Set 3,In-house,Windows,4419
RW,LockBit_4bb1,4bb152c96ba9e25f293bbc03c607918a4452231087053a8cb1a8accb1acc92fd,Encrypt_using_aescrypt,1002,1454895,4,11,100GB,Set 1,In-house,Windows,4420
RW,Play_dd10,dd101db5d9503f33a0c23d79da3642e999375748f7c1532e98c813b114bdfa1a,Anaconda_package,1003,3606530,50,58,512GB,Set 3,In-house,Windows,4421
RW,LockBit_e216,e216372e4328f1cf5cf39a73540b508adc8d777fef90ca77af635c2331deb5cc,Encrypt_using_aescrypt,1003,2069726,5,14,100GB,Set 1,In-house,Windows,4422
RW,Play_dd10,dd101db5d9503f33a0c23d79da3642e999375748f7c1532e98c813b114bdfa1a,"Anaconda_package, Disk indexing",1003,2523450,45,49,512GB,Set 4,In-house,Windows,4423
RW,Sodinokibi_0441,04419b76566142902680b2c44b216905b44a5743502530066e408bac72d20864,"Do_git_repository, Disk indexing",1002,587802,25,30,100GB,Set 2,In-house,Windows,4424
RW,LIKEAHORSE_6d2,6d2efda037fe23b1fe3a5bae44f5b9f7ddfdf621c5df6cb6999d801bbdf79b0f,Encrypt_using_aescrypt,1005,2637553,42,50,100GB,Set 1,In-house,Windows,4425
RW,DarkSide_f3f2,f3f25af554bedfa4ee2824bb858280282bd87828d446048619dc49fe061741b4,Compress_using_7z_sw,1005,3129072,97,105,512GB,Set 3,In-house,Windows,4426
RW,Play_006,006ae41910887f0811a3ba2868ef9576bbd265216554850112319af878f06e55,"User_files_wipe, Disk indexing",1004,2537991,29,120,512GB,Set 4,In-house,Windows,4427
RW,Maze_6a22,6a22220c0fe5f578da11ce22945b63d93172b75452996defdc2ff48756bde6af,Compress_using_7z_sw,1002,2313031,174,183,512GB,Set 5,In-house,Windows,4428
RW,Mespinoza_44f1,44f1def68aef34687bfacf3668e56873f9d603fc6741d5da1209cc55bdc6f1f9,User_files_wipe,1002,5034057,30,55,100GB,Set 1,In-house,Windows,4429
RW,Mespinoza_0433,0433efd9ba06378eb6eae864c85aafc8b6de79ef6512345294e9e379cc054c3d,Do_git_repository,1002,5521513,21,27,100GB,Set 1,In-house,Windows,4430
RW,LockBit_786,786a4475e703e5c8d3d5cf05ca7071c579f856a1eb9afb3e4df359e7932b7170,Get_and_install_apps,1003,2237412,62,69,512GB,Set 3,In-house,Windows,4431
RW,MedusaLocker_c2a0,c2a0a317d73c96428ab088a8f0636ec4ccace7ca691c84ed66a83a70183f40dc,Do_git_repository,1004,3409549,63,51,100GB,Set 1,In-house,Windows,4432
RW,Hive_460b,460b096aaf535b0b8f0224da0f04c7f7997c62bf715839a8012c1e1154a38984,Compress_rar_using_winrar,1002,2277554,97,108,512GB,Set 3,In-house,Windows,4433
RW,Nefilim_fb3f,fb3f622cf5557364a0a3abacc3e9acf399b3631bf3630acb8132514c486751e7,User_files_wipe,1002,2316038,66,286,512GB,Set 3,In-house,Windows,4434
RW,Mespinoza_44f1,44f1def68aef34687bfacf3668e56873f9d603fc6741d5da1209cc55bdc6f1f9,Install_package,1002,6763331,50,75,512GB,Set 3,In-house,Windows,4435
RW,DarkSide_f3f2,f3f25af554bedfa4ee2824bb858280282bd87828d446048619dc49fe061741b4,Get_and_install_apps,1002,2528813,36,47,100GB,Set 1,In-house,Windows,4436
RW,AvosLocker_6cc5,6cc510a772d7718c95216eb56a84a96201241b264755f28875e685f06e95e1a2,Anaconda_package,1008,2095396,40,49,100GB,Set 1,In-house,Windows,4437
RW,Thanos_4852,4852f22df095db43f2a92e99384ff7667020413e74f67fcbd42fca16f8f96f4c,Compress_using_7z_sw,1005,5444038,64,70,512GB,Set 5,In-house,Windows,4438
RW,LIKEAHORSE_6d2,6d2efda037fe23b1fe3a5bae44f5b9f7ddfdf621c5df6cb6999d801bbdf79b0f,"Compress_using_7z_sw, Disk indexing",1004,2988141,76,86,512GB,Set 4,In-house,Windows,4439
RW,Play_006,006ae41910887f0811a3ba2868ef9576bbd265216554850112319af878f06e55,Anaconda_package,1004,2586583,33,47,100GB,Set 1,In-house,Windows,4440
RW,BlackMatter_5da8,5da8d2e1b36be0d661d276ea6523760dbe3fa4f3fdb7e32b144812ce50c483fa,Compress_rar_using_winrar,1003,2858701,161,172,512GB,Set 5,In-house,Windows,4441
RW,BlackMatter_730f,730f2d6243055c786d737bae0665267b962c64f57132e9ab401d6e7625c3d0a4,User_files_wipe,1002,2355654,30,97,100GB,Set 1,In-house,Windows,4442
RW,BianLian_eaf5,eaf5e26c5e73f3db82cd07ea45e4d244ccb3ec3397ab5263a1a74add7bbcb6e2,Compress_using_7z_sw,1004,3181728,132,141,512GB,Set 5,In-house,Windows,4443
RW,Babuk_77c7,77c7839c7e8d4aaf52e33a2f29db8459381b5cc3b2700072305a8bae5e0762a9,Get_and_install_apps,1003,2581195,52,63,512GB,Set 5,In-house,Windows,4444
RW,Sodinokibi_3b0c,3b0cf9bc480a7fc4a560ab26cd35a72313b1fa49bf6ef208c434a32b3f1588c4,"Compress_rar_using_winrar, Disk indexing",1003,818475,47,44,512GB,Set 4,In-house,Windows,4445
RW,Phobos_265d,265d1ae339e9397976d9328b2c84aca61a7cb6c0bca9f2f8dc213678e2b2ad86,"Anaconda_package, Disk indexing",1003,975060,6,17,100GB,Set 2,In-house,Windows,4446
RW,AvosLocker_43b7,43b7a60c0ef8b4af001f45a0c57410b7374b1d75a6811e0dfc86e4d60f503856,"Get_and_install_apps, Disk indexing",1002,4221624,54,61,512GB,Set 4,In-house,Windows,4447
RW,LockBit_e216,e216372e4328f1cf5cf39a73540b508adc8d777fef90ca77af635c2331deb5cc,"Get_and_install_apps, Disk indexing",1004,4207157,31,36,512GB,Set 4,In-house,Windows,4448
RW,BlackMatter_e4fd,e4fd947a781611c85ea2e5afa51b186de7f351026c28eb067ad70028acd72cda,User_files_wipe,1002,2004632,149,201,512GB,Set 3,In-house,Windows,4449
RW,RagnarLocker_afab,afab912c41c920c867f1b2ada34114b22dcc9c5f3666edbfc4e9936c29a17a68,Compress_rar_using_winrar,1002,1987263,40,49,100GB,Set 1,In-house,Windows,4450
RW,LockBit_786,786a4475e703e5c8d3d5cf05ca7071c579f856a1eb9afb3e4df359e7932b7170,Anaconda_package,1003,1188169,4,7,100GB,Set 1,In-house,Windows,4451
RW,Thanos_caf8,caf815381680cfa6afedcd7c7af5a5c838788b1c7ec593ce817114a25ab63441,"Encrypt_using_aescrypt, Disk indexing",1002,1913429,47,53,100GB,Set 2,In-house,Windows,4452
RW,Thanos_8141,81411c9010f2adcb4758bac5ed6128d5a76b24689d477f6ed2c3003fd57e4f3b,Get_and_install_apps,1003,2667546,84,89,512GB,Set 3,In-house,Windows,4453
RW,ATOMSILO_d9f7,d9f7bb98ad01c4775ec71ec66f5546de131735e6dba8122474cc6eb62320e47b,"Encrypt_using_aescrypt, Disk indexing",1002,2171746,55,62,100GB,Set 2,In-house,Windows,4454
RW,Maze_4e25,4e2554b448424859b508433e6c4a043718343febc7894a849f446dd197b47d1e,Compress_rar_using_winrar,1004,2561350,164,170,512GB,Set 5,In-house,Windows,4455
RW,Sodinokibi_3b0c,3b0cf9bc480a7fc4a560ab26cd35a72313b1fa49bf6ef208c434a32b3f1588c4,"Install_package, Disk indexing",1003,1330687,52,53,512GB,Set 4,In-house,Windows,4456
RW,MedusaLocker_c2a0,c2a0a317d73c96428ab088a8f0636ec4ccace7ca691c84ed66a83a70183f40dc,"Install_package, Disk indexing",1003,1824733,50,32,100GB,Set 2,In-house,Windows,4457
RW,RagnarLocker_afab,afab912c41c920c867f1b2ada34114b22dcc9c5f3666edbfc4e9936c29a17a68,User_files_wipe,1004,1958207,70,147,512GB,Set 5,In-house,Windows,4458
RW,Hive_0302,03021ad0a5c1cf7dccc75be8bd9add34bbd38db7ce4e046cdf116b0590fbd5bf,"Get_and_install_apps, Disk indexing",1006,1672054,104,69,100GB,Set 2,In-house,Windows,4459
RW,MRAC_768c,768c09ad691d4af27f50934df5879166c08c0b18abf2c1a1c8561e8589a07c91,Install_package,1002,4276109,195,205,512GB,Set 3,In-house,Windows,4460
RW,Play_dd10,dd101db5d9503f33a0c23d79da3642e999375748f7c1532e98c813b114bdfa1a,Compress_using_7z_sw,1005,2714748,55,68,512GB,Set 5,In-house,Windows,4461
RW,Cerber_078d,078de7d019f5f1e546aa29af7123643bd250341af71506e6256dfee8f245a2a7,"Get_and_install_apps, Disk indexing",1003,5121892,25,22,512GB,Set 4,In-house,Windows,4462
RW,Mespinoza_44f1,44f1def68aef34687bfacf3668e56873f9d603fc6741d5da1209cc55bdc6f1f9,"User_files_wipe, Disk indexing",1003,3024694,30,94,100GB,Set 2,In-house,Windows,4463
RW,ViceSociety_HelloKitty_c249,c2498845ed4b287fd0f95528926c8ee620ef0cbb5b27865b2007d6379ffe4323,User_files_wipe,1003,2811372,70,282,512GB,Set 3,In-house,Windows,4464
RW,Hive_45f,45fe0ecf68262d5a8f4e75715f3311279c9f9b41e4f27b5ff471a59f06076254,Anaconda_package,1003,2172078,135,69,100GB,Set 1,In-house,Windows,4465
RW,Maze_3885,3885589a3c94d0475a6d994e4644e682f4cff93f8b4d65f37508ffe706861363,"Compress_using_7z_sw, Disk indexing",1003,1100660,51,54,100GB,Set 2,In-house,Windows,4466
RW,Cuba_21ac,21acdace25d774297eeb8e1387189129c37581f7307cef986c8b12054d0dc46b,"User_files_wipe, Disk indexing",1004,1876431,16,126,512GB,Set 4,In-house,Windows,4467
RW,Hive_45f,45fe0ecf68262d5a8f4e75715f3311279c9f9b41e4f27b5ff471a59f06076254,"Install_package, Disk indexing",1002,1867055,48,298,512GB,Set 4,In-house,Windows,4468
RW,AvosLocker_c0a4,c0a42741eef72991d9d0ee8b6c0531fc19151457a8b59bdcf7b6373d1fe56e02,Do_git_repository,1003,1533875,33,37,100GB,Set 1,In-house,Windows,4469
RW,Lorenz_a0cc,a0ccb9019b90716c8ee1bc0829e0e04cf7166be2f25987abbc8987e65cef2e6f,Compress_rar_using_winrar,1004,5697285,31,37,512GB,Set 5,In-house,Windows,4470
RW,HelloXD_903c,903c04976fa6e6721c596354f383a4d4272c6730b29eee00b0ec599265963e74,Compress_rar_using_winrar,1002,2542547,35,49,100GB,Set 1,In-house,Windows,4471
RW,BlackMatter_b824,b824bbc645f15e213b4cb2628f7d383e9e37282059b03f6fe60f7c84ea1fed1f,Anaconda_package,1002,2937099,191,201,512GB,Set 5,In-house,Windows,4472
RW,LIKEAHORSE_6d2,6d2efda037fe23b1fe3a5bae44f5b9f7ddfdf621c5df6cb6999d801bbdf79b0f,"Get_and_install_apps, Disk indexing",1003,1709250,36,40,100GB,Set 2,In-house,Windows,4473
RW,Royal_44f5,44f5d313d353a2bfdebfb82af543f08ee713bed4e8aefc36518fd7563701008c,Install_package,1002,9182686,84,90,512GB,Set 3,In-house,Windows,4474
RW,Cuba_521c,521cfd987fb5ea2d11daedc2ecb2cc1f04d883dc4b10ed653cafbf747ccf1dce,Cmake_from_source,1002,2228275,31,42,512GB,Set 3,In-house,Windows,4475
RW,BlackMatter_c6e2,c6e2ef30a86baa670590bd21acf5b91822117e0cbe6060060bc5fe0182dace99,"Do_git_repository, Disk indexing",1003,1966784,63,76,512GB,Set 4,In-house,Windows,4476
RW,LockBit_0545,0545f842ca2eb77bcac0fd17d6d0a8c607d7dbc8669709f3096e5c1828e1c049,"Compress_rar_using_winrar, Disk indexing",1003,1722252,14,18,512GB,Set 4,In-house,Windows,4477
RW,Play_952f,952fec5f9e7137951700d7e4239728f903e360b3fdb0332deb9448bdc31c2f3f,Do_git_repository,1005,2578304,55,65,512GB,Set 5,In-house,Windows,4478
RW,AvosLocker_43b7,43b7a60c0ef8b4af001f45a0c57410b7374b1d75a6811e0dfc86e4d60f503856,Anaconda_package,1003,2524562,25,31,100GB,Set 1,In-house,Windows,4479
RW,Hive_0302,03021ad0a5c1cf7dccc75be8bd9add34bbd38db7ce4e046cdf116b0590fbd5bf,Encrypt_using_aescrypt,1003,2537740,54,304,512GB,Set 3,In-house,Windows,4480
RW,Zeppelin_824,824a76c39895bc3ad4f5dfc27fc3ac80d26514118c4669505a1f0cfdc8fdbcdc,"User_files_wipe, Disk indexing",1004,1870124,10,57,512GB,Set 4,In-house,Windows,4481
RW,Alkhal_7a31,7a3175bed8d0e7ff9532430734875a83c2677c313a031ba67d38849d8e7bcc56,"Compress_rar_using_winrar, Disk indexing",1002,2264632,73,78,512GB,Set 4,In-house,Windows,4482
RW,ATOMSILO_d9f7,d9f7bb98ad01c4775ec71ec66f5546de131735e6dba8122474cc6eb62320e47b,Do_git_repository,1003,3501316,89,97,512GB,Set 3,In-house,Windows,4483
RW,Hive_dfa5,dfa517693faeadc9d623f5fe5238667c69851f88d7dc19cf9d2d92101cb80c7e,"Compress_using_7z_sw, Disk indexing",1003,1951195,58,306,512GB,Set 4,In-house,Windows,4484
RW,Sodinokibi_9b11,9b11711efed24b3c6723521a7d7eb4a52e4914db7420e278aa36e727459d59dd,Compress_using_7z_sw,1002,1305672,27,38,100GB,Set 1,In-house,Windows,4485
RW,Nefilim_fb3f,fb3f622cf5557364a0a3abacc3e9acf399b3631bf3630acb8132514c486751e7,User_files_wipe,1003,2686238,38,110,100GB,Set 1,In-house,Windows,4486
RW,Hive_a45c,a45cfb48b6c6b9b40bc56daf553b91223610beed172485622755042a0948af49,Compress_rar_using_winrar,1003,1862712,52,304,512GB,Set 3,In-house,Windows,4487
RW,Maze_3885,3885589a3c94d0475a6d994e4644e682f4cff93f8b4d65f37508ffe706861363,"User_files_wipe, Disk indexing",1003,2191296,108,257,512GB,Set 4,In-house,Windows,4488
RW,Sugar_1d4f,1d4f0f02e613ccbbc47e32967371aa00f8d3dfcf388c39f0c55a911b8256f654,"Install_package, Disk indexing",1002,3928823,61,69,100GB,Set 2,In-house,Windows,4489
RW,Thanos_caf8,caf815381680cfa6afedcd7c7af5a5c838788b1c7ec593ce817114a25ab63441,Anaconda_package,1003,2354718,51,58,100GB,Set 1,In-house,Windows,4490
RW,Maze_e8a0,e8a091a84dd2ea7ee429135ff48e9f48f7787637ccb79f6c3eb42f34588bc684,Compress_rar_using_winrar,1003,1667158,185,188,512GB,Set 5,In-house,Windows,4491
RW,BlackMatter_e4fd,e4fd947a781611c85ea2e5afa51b186de7f351026c28eb067ad70028acd72cda,User_files_wipe,1002,2016550,30,96,100GB,Set 1,In-house,Windows,4492
RW,Cuba_521c,521cfd987fb5ea2d11daedc2ecb2cc1f04d883dc4b10ed653cafbf747ccf1dce,"Compress_rar_using_winrar, Disk indexing",1004,2343418,27,34,512GB,Set 4,In-house,Windows,4493
RW,Maze_6a22,6a22220c0fe5f578da11ce22945b63d93172b75452996defdc2ff48756bde6af,Anaconda_package,1002,1813644,49,55,100GB,Set 1,In-house,Windows,4494
RW,Sodinokibi_db59,db59d4ab0aaf660fe778f9190102e1b808bc5d357026736ca335e4858ec512eb,Do_git_repository,1002,1456040,14,27,100GB,Set 1,In-house,Windows,4495
RW,Sodinokibi_0441,04419b76566142902680b2c44b216905b44a5743502530066e408bac72d20864,"User_files_wipe, Disk indexing",1003,1426558,106,130,512GB,Set 4,In-house,Windows,4496
RW,HelloXD_903c,903c04976fa6e6721c596354f383a4d4272c6730b29eee00b0ec599265963e74,"Compress_rar_using_winrar, Disk indexing",1003,2047965,36,45,100GB,Set 2,In-house,Windows,4497
RW,ViceSociety_HelloKitty_c249,c2498845ed4b287fd0f95528926c8ee620ef0cbb5b27865b2007d6379ffe4323,"Compress_rar_using_winrar, Disk indexing",1003,1065643,41,47,100GB,Set 2,In-house,Windows,4498
RW,LockBit_bdc2,bdc2801e747ee4dd2b50b1ecd3fa3eb53b6c8101ec37eff8d18e485a7f4a7bd0,Compress_using_7z_sw,1003,1052370,7,9,512GB,Set 3,In-house,Windows,4499
RW,Sugar_1d4f,1d4f0f02e613ccbbc47e32967371aa00f8d3dfcf388c39f0c55a911b8256f654,Install_package,1002,5134341,72,81,100GB,Set 1,In-house,Windows,4500
RW,MedusaLocker_f5fb,f5fb7fa5231c18f0951c755c4cb0ec07b0889b5e320f42213cbf6bbbe499ad31,User_files_wipe,1004,4786855,191,118,512GB,Set 3,In-house,Windows,4501
RW,MRAC_768c,768c09ad691d4af27f50934df5879166c08c0b18abf2c1a1c8561e8589a07c91,Install_package,1004,4154783,204,214,512GB,Set 5,In-house,Windows,4502
RW,Diavol_2723,2723c9b143ef85be072e18f670e06335c45bdb0ba369381f97f96658ae3503b0,"Compress_rar_using_winrar, Disk indexing",1004,5214979,34,51,512GB,Set 4,In-house,Windows,4503
RW,Sodinokibi_2f00,2f00cd865ea857a2d9d399385c408e99f9daaa1b6c193f2195393bd459524b3e,Compress_using_7z_sw,1002,1232011,28,35,100GB,Set 1,In-house,Windows,4504
RW,BlackMatter_730f,730f2d6243055c786d737bae0665267b962c64f57132e9ab401d6e7625c3d0a4,"Compress_rar_using_winrar, Disk indexing",1002,2282765,111,126,512GB,Set 4,In-house,Windows,4505
RW,Sodinokibi_3b0c,3b0cf9bc480a7fc4a560ab26cd35a72313b1fa49bf6ef208c434a32b3f1588c4,Compress_rar_using_winrar,1002,1216806,68,73,512GB,Set 5,In-house,Windows,4506
RW,Hive_0320,03205e7bc39cc63bde2a396ecbd0a1d58ac014710121961bb910f05f400c757c,Get_and_install_apps,1003,1499654,51,250,512GB,Set 5,In-house,Windows,4507
RW,LockBit_786,786a4475e703e5c8d3d5cf05ca7071c579f856a1eb9afb3e4df359e7932b7170,Do_git_repository,1003,1483517,5,14,512GB,Set 3,In-house,Windows,4508
RW,LIKEAHORSE_6d2,6d2efda037fe23b1fe3a5bae44f5b9f7ddfdf621c5df6cb6999d801bbdf79b0f,Do_git_repository,1005,6153525,93,119,512GB,Set 5,In-house,Windows,4509
RW,Zeppelin_824,824a76c39895bc3ad4f5dfc27fc3ac80d26514118c4669505a1f0cfdc8fdbcdc,Compress_using_7z_sw,1004,3387336,33,43,512GB,Set 3,In-house,Windows,4510
RW,HelloXD_903c,903c04976fa6e6721c596354f383a4d4272c6730b29eee00b0ec599265963e74,"Do_git_repository, Disk indexing",1004,2047570,34,46,100GB,Set 2,In-house,Windows,4511
RW,LockBit_4bb1,4bb152c96ba9e25f293bbc03c607918a4452231087053a8cb1a8accb1acc92fd,"Anaconda_package, Disk indexing",1003,1249990,8,8,512GB,Set 4,In-house,Windows,4512
RW,Sodinokibi_7c8c,7c8cb66e9e5ac66415273a48528e1b2f781003f2109b5d704254b9e91d745a34,Cmake_from_source,1002,1228522,88,90,512GB,Set 3,In-house,Windows,4513
RW,AvosLocker_84d9,84d94c032543e8797a514323b0b8fd8bd69b4183f17351628b13d1464093af2d,Compress_rar_using_winrar,1002,2014195,38,45,100GB,Set 1,In-house,Windows,4514
